"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"3695","Shadipur, Delhi - CPCB","pm25",10.93,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 11:00:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3696","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",11.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 11:00:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3697","NSIT Dwarka, Delhi - CPCB","pm25",38.01,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 11:00:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3698","Ashok Vihar, Delhi - DPCC","pm25",6,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-02 11:00:00,2020-04-02,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"3699","Sonia Vihar, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-02 11:00:00,2020-04-02,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"3700","ITO, Delhi - CPCB","pm25",-31,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-02 11:00:00,2020-04-02,"Delhi","ITO%2C+Delhi+-+CPCB"
"3701","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-02 11:00:00,2020-04-02,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"3702","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-02 11:00:00,2020-04-02,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"3703","Rohini, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 11:00:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3704","IGI Airport (T3), Delhi - IMD","pm25",25.14,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-02 11:00:00,2020-04-02,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"3705","Pusa, Delhi - IMD","pm25",92.05,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-02 11:00:00,2020-04-02,"Delhi","Pusa%2C+Delhi+-+IMD"
"3706","Punjabi Bagh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-02 11:00:00,2020-04-02,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"3707","R K Puram, Delhi - DPCC","pm25",5,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-02 11:00:00,2020-04-02,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"3708","Aya Nagar, Delhi - IMD","pm25",20.96,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-02 11:00:00,2020-04-02,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"3709","CRRI Mathura Road, Delhi - IMD","pm25",-0.79,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 11:00:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3710","Lodhi Road, Delhi - IMD","pm25",18.43,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 11:00:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3711","Dwarka-Sector 8, Delhi - DPCC ","pm25",12,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 11:00:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3712","Lodhi Road, Delhi - IMD","pm25",28.72,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 10:45:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3713","Alipur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-02 10:45:00,2020-04-02,"Delhi","Alipur%2C+Delhi+-+DPCC"
"3714","Mundka, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-02 10:45:00,2020-04-02,"Delhi","Mundka%2C+Delhi+-+DPCC"
"3715","Wazirpur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-02 10:45:00,2020-04-02,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3716","Vivek Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-02 10:45:00,2020-04-02,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"3717","Okhla Phase-2, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-02 10:45:00,2020-04-02,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"3718","Ashok Vihar, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-02 10:45:00,2020-04-02,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"3719","Sonia Vihar, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-02 10:45:00,2020-04-02,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"3720","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-02 10:45:00,2020-04-02,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"3721","Anand Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.646835,77.316032,2020-04-02 10:45:00,2020-04-02,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"3722","R K Puram, Delhi - DPCC","pm25",5,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-02 10:45:00,2020-04-02,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"3723","Mandir Marg, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-02 10:45:00,2020-04-02,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"3724","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-02 10:45:00,2020-04-02,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"3725","Rohini, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 10:45:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3726","Dwarka-Sector 8, Delhi - DPCC ","pm25",12,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 10:45:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3727","Shadipur, Delhi - CPCB","pm25",10.93,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 10:45:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3728","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",11.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 10:45:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3729","NSIT Dwarka, Delhi - CPCB","pm25",38.01,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 10:45:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3730","ITO, Delhi - CPCB","pm25",-22,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-02 10:45:00,2020-04-02,"Delhi","ITO%2C+Delhi+-+CPCB"
"3731","DTU, Delhi - CPCB","pm25",13.27,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-02 10:45:00,2020-04-02,"Delhi","DTU%2C+Delhi+-+CPCB"
"3732","CRRI Mathura Road, Delhi - IMD","pm25",-1.33,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 10:45:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3733","Aya Nagar, Delhi - IMD","pm25",24.93,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-02 10:45:00,2020-04-02,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"3734","Pusa, Delhi - IMD","pm25",92.01,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-02 10:45:00,2020-04-02,"Delhi","Pusa%2C+Delhi+-+IMD"
"3735","IGI Airport (T3), Delhi - IMD","pm25",13.83,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-02 10:45:00,2020-04-02,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"3736","Shadipur, Delhi - CPCB","pm25",10.93,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 10:30:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3737","Aya Nagar, Delhi - IMD","pm25",22.04,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-02 10:30:00,2020-04-02,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"3738","Sri Aurobindo Marg, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-02 10:30:00,2020-04-02,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"3739","Dwarka-Sector 8, Delhi - DPCC ","pm25",12,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 10:30:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3740","Punjabi Bagh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-02 10:30:00,2020-04-02,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"3741","Wazirpur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-02 10:30:00,2020-04-02,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3742","Pusa, Delhi - IMD","pm25",104.48,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-02 10:30:00,2020-04-02,"Delhi","Pusa%2C+Delhi+-+IMD"
"3743","NSIT Dwarka, Delhi - CPCB","pm25",38.09,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 10:30:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3744","Lodhi Road, Delhi - IMD","pm25",44.17,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 10:30:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3745","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",11.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 10:30:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3746","CRRI Mathura Road, Delhi - IMD","pm25",-0.69,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 10:30:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3747","Jahangirpuri, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-02 10:30:00,2020-04-02,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"3748","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-02 10:30:00,2020-04-02,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"3749","DTU, Delhi - CPCB","pm25",14.43,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-02 10:30:00,2020-04-02,"Delhi","DTU%2C+Delhi+-+CPCB"
"3750","Rohini, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 10:30:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3751","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-02 10:30:00,2020-04-02,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"3752","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-02 10:30:00,2020-04-02,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"3753","Sonia Vihar, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-02 10:30:00,2020-04-02,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"3754","Vivek Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-02 10:30:00,2020-04-02,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"3755","Okhla Phase-2, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-02 10:30:00,2020-04-02,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"3756","Ashok Vihar, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-02 10:30:00,2020-04-02,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"3757","US Diplomatic Post: New Delhi","pm25",16,"µg/m³","IN","Delhi",28.63576,77.22445,2020-04-02 10:30:00,2020-04-02,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"3758","R K Puram, Delhi - DPCC","pm25",5,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-02 10:30:00,2020-04-02,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"3759","Pusa, Delhi - IMD","pm25",101.41,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-02 10:15:00,2020-04-02,"Delhi","Pusa%2C+Delhi+-+IMD"
"3760","Rohini, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 10:15:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3761","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-02 10:15:00,2020-04-02,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"3762","Sonia Vihar, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-02 10:15:00,2020-04-02,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"3763","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-02 10:15:00,2020-04-02,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"3764","NSIT Dwarka, Delhi - CPCB","pm25",45.85,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 10:15:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3765","Shadipur, Delhi - CPCB","pm25",10.05,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 10:15:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3766","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",12.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 10:15:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3767","ITO, Delhi - CPCB","pm25",-8,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-02 10:15:00,2020-04-02,"Delhi","ITO%2C+Delhi+-+CPCB"
"3768","DTU, Delhi - CPCB","pm25",16.78,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-02 10:15:00,2020-04-02,"Delhi","DTU%2C+Delhi+-+CPCB"
"3769","Sri Aurobindo Marg, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-02 10:15:00,2020-04-02,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"3770","Mundka, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-02 10:15:00,2020-04-02,"Delhi","Mundka%2C+Delhi+-+DPCC"
"3771","North Campus, DU, Delhi - IMD","pm25",8.25,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-02 10:15:00,2020-04-02,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"3772","CRRI Mathura Road, Delhi - IMD","pm25",-0.92,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 10:15:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3773","Dwarka-Sector 8, Delhi - DPCC ","pm25",12,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 10:15:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3774","Lodhi Road, Delhi - IMD","pm25",50.52,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 10:15:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3775","Aya Nagar, Delhi - IMD","pm25",21.26,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-02 10:15:00,2020-04-02,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"3776","IGI Airport (T3), Delhi - IMD","pm25",5.7,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-02 10:15:00,2020-04-02,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"3777","Vivek Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-02 10:15:00,2020-04-02,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"3778","Wazirpur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-02 10:15:00,2020-04-02,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3779","Okhla Phase-2, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-02 10:15:00,2020-04-02,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"3780","Alipur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-02 10:15:00,2020-04-02,"Delhi","Alipur%2C+Delhi+-+DPCC"
"3781","Ashok Vihar, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-02 10:15:00,2020-04-02,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"3782","Anand Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.646835,77.316032,2020-04-02 10:15:00,2020-04-02,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"3783","Jahangirpuri, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-02 10:15:00,2020-04-02,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"3784","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-02 10:15:00,2020-04-02,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"3785","Lodhi Road, Delhi - IMD","pm25",54.77,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 10:00:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3786","Ashok Vihar, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-02 10:00:00,2020-04-02,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"3787","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",8,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-02 10:00:00,2020-04-02,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"3788","Dwarka-Sector 8, Delhi - DPCC ","pm25",18,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 10:00:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3789","DTU, Delhi - CPCB","pm25",16.78,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-02 10:00:00,2020-04-02,"Delhi","DTU%2C+Delhi+-+CPCB"
"3790","CRRI Mathura Road, Delhi - IMD","pm25",2.3,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 10:00:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3791","Mandir Marg, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-02 10:00:00,2020-04-02,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"3792","Punjabi Bagh, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-02 10:00:00,2020-04-02,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"3793","Sonia Vihar, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-02 10:00:00,2020-04-02,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"3794","Patparganj, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-02 10:00:00,2020-04-02,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"3795","Rohini, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 10:00:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3796","Alipur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-02 10:00:00,2020-04-02,"Delhi","Alipur%2C+Delhi+-+DPCC"
"3797","R K Puram, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-02 10:00:00,2020-04-02,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"3798","Pusa, Delhi - IMD","pm25",113.28,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-02 10:00:00,2020-04-02,"Delhi","Pusa%2C+Delhi+-+IMD"
"3799","Shadipur, Delhi - CPCB","pm25",10.05,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 10:00:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3800","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",12.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 10:00:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3801","ITO, Delhi - CPCB","pm25",6,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-02 10:00:00,2020-04-02,"Delhi","ITO%2C+Delhi+-+CPCB"
"3802","NSIT Dwarka, Delhi - CPCB","pm25",45.85,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 10:00:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3803","North Campus, DU, Delhi - IMD","pm25",2.79,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-02 10:00:00,2020-04-02,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"3804","Vivek Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-02 10:00:00,2020-04-02,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"3805","Okhla Phase-2, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-02 10:00:00,2020-04-02,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"3806","Wazirpur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-02 10:00:00,2020-04-02,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3807","Mundka, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-02 10:00:00,2020-04-02,"Delhi","Mundka%2C+Delhi+-+DPCC"
"3808","CRRI Mathura Road, Delhi - IMD","pm25",7.85,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-02 09:45:00,2020-04-02,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"3809","Lodhi Road, Delhi - IMD","pm25",65.16,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-02 09:45:00,2020-04-02,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3810","DTU, Delhi - CPCB","pm25",16.78,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-02 09:45:00,2020-04-02,"Delhi","DTU%2C+Delhi+-+CPCB"
"3811","Shadipur, Delhi - CPCB","pm25",10.05,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-02 09:45:00,2020-04-02,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"3812","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",12.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-02 09:45:00,2020-04-02,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"3813","ITO, Delhi - CPCB","pm25",6,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-02 09:45:00,2020-04-02,"Delhi","ITO%2C+Delhi+-+CPCB"
"3814","NSIT Dwarka, Delhi - CPCB","pm25",45.85,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-02 09:45:00,2020-04-02,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"3815","Alipur, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-02 09:45:00,2020-04-02,"Delhi","Alipur%2C+Delhi+-+DPCC"
"3816","Dwarka-Sector 8, Delhi - DPCC ","pm25",18,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-02 09:45:00,2020-04-02,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"3817","Rohini, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-02 09:45:00,2020-04-02,"Delhi","Rohini%2C+Delhi+-+DPCC"
"3818","Nehru Nagar, Delhi - DPCC","pm25",8,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-02 09:45:00,2020-04-02,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"3819","Mandir Marg, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-02 09:45:00,2020-04-02,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"3820","Anand Vihar, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.646835,77.316032,2020-04-02 09:45:00,2020-04-02,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"3821","Sri Aurobindo Marg, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-02 09:45:00,2020-04-02,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"3822","Mundka, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-02 09:45:00,2020-04-02,"Delhi","Mundka%2C+Delhi+-+DPCC"
"3823","Wazirpur, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-02 09:45:00,2020-04-02,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3824","Vivek Vihar, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-02 09:45:00,2020-04-02,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"3825","Okhla Phase-2, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-02 09:45:00,2020-04-02,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
