"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"803","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",277,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 16:45:00,2020-03-20,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"804","Sonia Vihar, Delhi - DPCC","pm10",262,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 16:45:00,2020-03-20,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"805","Bawana, Delhi - DPCC","pm10",490,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 16:45:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"806","Mandir Marg, Delhi - DPCC","pm10",144,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 16:45:00,2020-03-20,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"807","R K Puram, Delhi - DPCC","pm10",261,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 16:45:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"808","Punjabi Bagh, Delhi - DPCC","pm10",256,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 16:45:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"809","Ashok Vihar, Delhi - DPCC","pm10",266,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 16:45:00,2020-03-20,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"810","Najafgarh, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-20 16:45:00,2020-03-20,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"811","Narela, Delhi - DPCC","pm10",489,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 16:45:00,2020-03-20,"Delhi","Narela%2C+Delhi+-+DPCC"
"812","Okhla Phase-2, Delhi - DPCC","pm10",329,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 16:45:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"813","Vivek Vihar, Delhi - DPCC","pm10",283,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 16:45:00,2020-03-20,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"814","Wazirpur, Delhi - DPCC","pm10",411,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 16:45:00,2020-03-20,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"815","Mundka, Delhi - DPCC","pm10",434,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 16:45:00,2020-03-20,"Delhi","Mundka%2C+Delhi+-+DPCC"
"816","Sri Aurobindo Marg, Delhi - DPCC","pm10",141,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 16:45:00,2020-03-20,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"817","Alipur, Delhi - DPCC","pm10",356,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 16:45:00,2020-03-20,"Delhi","Alipur%2C+Delhi+-+DPCC"
"818","Narela, Delhi - DPCC","pm10",489,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 16:30:00,2020-03-20,"Delhi","Narela%2C+Delhi+-+DPCC"
"819","Dwarka-Sector 8, Delhi - DPCC ","pm10",937,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 16:30:00,2020-03-20,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"820","DTU, Delhi - CPCB","pm10",503,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 16:30:00,2020-03-20,"Delhi","DTU%2C+Delhi+-+CPCB"
"821","North Campus, DU, Delhi - IMD","pm10",236.69,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 16:30:00,2020-03-20,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"822","Wazirpur, Delhi - DPCC","pm10",411,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 16:30:00,2020-03-20,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"823","Mundka, Delhi - DPCC","pm10",434,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 16:30:00,2020-03-20,"Delhi","Mundka%2C+Delhi+-+DPCC"
"824","Aya Nagar, Delhi - IMD","pm10",190.89,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 16:30:00,2020-03-20,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"825","Vivek Vihar, Delhi - DPCC","pm10",283,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 16:30:00,2020-03-20,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"826","ITO, Delhi - CPCB","pm10",218,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 16:30:00,2020-03-20,"Delhi","ITO%2C+Delhi+-+CPCB"
"827","Sirifort, Delhi - CPCB","pm10",377,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 16:30:00,2020-03-20,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"828","Mandir Marg, Delhi - DPCC","pm10",144,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 16:30:00,2020-03-20,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"829","R K Puram, Delhi - DPCC","pm10",261,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 16:30:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"830","Punjabi Bagh, Delhi - DPCC","pm10",256,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 16:30:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"831","Okhla Phase-2, Delhi - DPCC","pm10",329,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 16:30:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"832","Sri Aurobindo Marg, Delhi - DPCC","pm10",141,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 16:30:00,2020-03-20,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"833","Alipur, Delhi - DPCC","pm10",356,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 16:30:00,2020-03-20,"Delhi","Alipur%2C+Delhi+-+DPCC"
"834","Lodhi Road, Delhi - IMD","pm10",213.5,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 16:30:00,2020-03-20,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"835","Bawana, Delhi - DPCC","pm10",490,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 16:30:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"836","Pusa, Delhi - IMD","pm10",160.14,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 16:30:00,2020-03-20,"Delhi","Pusa%2C+Delhi+-+IMD"
"837","Najafgarh, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-20 16:30:00,2020-03-20,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"838","Rohini, Delhi - DPCC","pm10",364,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 16:30:00,2020-03-20,"Delhi","Rohini%2C+Delhi+-+DPCC"
"839","Sonia Vihar, Delhi - DPCC","pm10",262,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 16:30:00,2020-03-20,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"840","Ashok Vihar, Delhi - DPCC","pm10",266,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 16:30:00,2020-03-20,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"841","Nehru Nagar, Delhi - DPCC","pm10",282,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-20 16:30:00,2020-03-20,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"842","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",199,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 16:30:00,2020-03-20,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"843","CRRI Mathura Road, Delhi - IMD","pm10",366.65,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 16:30:00,2020-03-20,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"844","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",205,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 16:30:00,2020-03-20,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"845","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",277,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 16:30:00,2020-03-20,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"846","Sirifort, Delhi - CPCB","pm10",360,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 16:15:00,2020-03-20,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"847","Lodhi Road, Delhi - IMD","pm10",209.63,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 16:15:00,2020-03-20,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"848","Alipur, Delhi - DPCC","pm10",356,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 16:15:00,2020-03-20,"Delhi","Alipur%2C+Delhi+-+DPCC"
"849","Sri Aurobindo Marg, Delhi - DPCC","pm10",141,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 16:15:00,2020-03-20,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"850","Mundka, Delhi - DPCC","pm10",434,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 16:15:00,2020-03-20,"Delhi","Mundka%2C+Delhi+-+DPCC"
"851","Vivek Vihar, Delhi - DPCC","pm10",283,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 16:15:00,2020-03-20,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"852","Wazirpur, Delhi - DPCC","pm10",411,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 16:15:00,2020-03-20,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"853","Okhla Phase-2, Delhi - DPCC","pm10",329,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 16:15:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"854","Najafgarh, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-20 16:15:00,2020-03-20,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"855","Narela, Delhi - DPCC","pm10",489,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 16:15:00,2020-03-20,"Delhi","Narela%2C+Delhi+-+DPCC"
"856","Ashok Vihar, Delhi - DPCC","pm10",266,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 16:15:00,2020-03-20,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"857","Bawana, Delhi - DPCC","pm10",490,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 16:15:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"858","Patparganj, Delhi - DPCC","pm10",267,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-20 16:15:00,2020-03-20,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"859","Rohini, Delhi - DPCC","pm10",340,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 16:15:00,2020-03-20,"Delhi","Rohini%2C+Delhi+-+DPCC"
"860","Nehru Nagar, Delhi - DPCC","pm10",282,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-20 16:15:00,2020-03-20,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"861","Sonia Vihar, Delhi - DPCC","pm10",262,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 16:15:00,2020-03-20,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"862","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",277,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 16:15:00,2020-03-20,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"863","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",205,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 16:15:00,2020-03-20,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"864","Jahangirpuri, Delhi - DPCC","pm10",390,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-20 16:15:00,2020-03-20,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"865","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",199,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 16:15:00,2020-03-20,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"866","Dwarka-Sector 8, Delhi - DPCC ","pm10",937,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 16:15:00,2020-03-20,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"867","Punjabi Bagh, Delhi - DPCC","pm10",256,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 16:15:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"868","R K Puram, Delhi - DPCC","pm10",261,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 16:15:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"869","ITO, Delhi - CPCB","pm10",217,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 16:15:00,2020-03-20,"Delhi","ITO%2C+Delhi+-+CPCB"
"870","DTU, Delhi - CPCB","pm10",454,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 16:15:00,2020-03-20,"Delhi","DTU%2C+Delhi+-+CPCB"
"871","North Campus, DU, Delhi - IMD","pm10",238.75,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 16:15:00,2020-03-20,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"872","CRRI Mathura Road, Delhi - IMD","pm10",324.39,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 16:15:00,2020-03-20,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"873","Pusa, Delhi - IMD","pm10",149.89,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 16:15:00,2020-03-20,"Delhi","Pusa%2C+Delhi+-+IMD"
"874","Aya Nagar, Delhi - IMD","pm10",178.05,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 16:15:00,2020-03-20,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"875","Mundka, Delhi - DPCC","pm10",425,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 16:00:00,2020-03-20,"Delhi","Mundka%2C+Delhi+-+DPCC"
"876","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",205,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 16:00:00,2020-03-20,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"877","R K Puram, Delhi - DPCC","pm10",265,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 16:00:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"878","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",266,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 16:00:00,2020-03-20,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"879","Dwarka-Sector 8, Delhi - DPCC ","pm10",398,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 16:00:00,2020-03-20,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"880","Okhla Phase-2, Delhi - DPCC","pm10",329,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 16:00:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"881","Jahangirpuri, Delhi - DPCC","pm10",390,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-20 16:00:00,2020-03-20,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"882","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 16:00:00,2020-03-20,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"883","Alipur, Delhi - DPCC","pm10",248,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 16:00:00,2020-03-20,"Delhi","Alipur%2C+Delhi+-+DPCC"
"884","ITO, Delhi - CPCB","pm10",215,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 16:00:00,2020-03-20,"Delhi","ITO%2C+Delhi+-+CPCB"
"885","Lodhi Road, Delhi - IMD","pm10",205.24,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 16:00:00,2020-03-20,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"886","Bawana, Delhi - DPCC","pm10",354,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 16:00:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"887","DTU, Delhi - CPCB","pm10",454,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 16:00:00,2020-03-20,"Delhi","DTU%2C+Delhi+-+CPCB"
"888","Pusa, Delhi - IMD","pm10",145.1,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 16:00:00,2020-03-20,"Delhi","Pusa%2C+Delhi+-+IMD"
"889","Vivek Vihar, Delhi - DPCC","pm10",283,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 16:00:00,2020-03-20,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"890","Narela, Delhi - DPCC","pm10",392,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 16:00:00,2020-03-20,"Delhi","Narela%2C+Delhi+-+DPCC"
"891","Patparganj, Delhi - DPCC","pm10",238,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-20 16:00:00,2020-03-20,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"892","Rohini, Delhi - DPCC","pm10",340,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 16:00:00,2020-03-20,"Delhi","Rohini%2C+Delhi+-+DPCC"
"893","IGI Airport (T3), Delhi - IMD","pm10",234.34,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-03-20 16:00:00,2020-03-20,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"894","Sonia Vihar, Delhi - DPCC","pm10",302,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 16:00:00,2020-03-20,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"895","CRRI Mathura Road, Delhi - IMD","pm10",283.43,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 16:00:00,2020-03-20,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"896","Najafgarh, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-20 16:00:00,2020-03-20,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"897","Punjabi Bagh, Delhi - DPCC","pm10",218,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 16:00:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"898","Wazirpur, Delhi - DPCC","pm10",401,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 16:00:00,2020-03-20,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"899","North Campus, DU, Delhi - IMD","pm10",225.21,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 16:00:00,2020-03-20,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"900","Sri Aurobindo Marg, Delhi - DPCC","pm10",141,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 16:00:00,2020-03-20,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"901","Ashok Vihar, Delhi - DPCC","pm10",271,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 16:00:00,2020-03-20,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"902","Lodhi Road, Delhi - IMD","pm10",194.62,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 15:45:00,2020-03-20,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"903","Aya Nagar, Delhi - IMD","pm10",168.79,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 15:45:00,2020-03-20,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"904","Bawana, Delhi - DPCC","pm10",354,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 15:45:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"905","Sonia Vihar, Delhi - DPCC","pm10",302,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 15:45:00,2020-03-20,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"906","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",205,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 15:45:00,2020-03-20,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"907","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",266,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 15:45:00,2020-03-20,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"908","Najafgarh, Delhi - DPCC","pm10",206,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-20 15:45:00,2020-03-20,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"909","Alipur, Delhi - DPCC","pm10",248,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 15:45:00,2020-03-20,"Delhi","Alipur%2C+Delhi+-+DPCC"
"910","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 15:45:00,2020-03-20,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"911","Sirifort, Delhi - CPCB","pm10",360,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 15:45:00,2020-03-20,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"912","Sri Aurobindo Marg, Delhi - DPCC","pm10",145,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 15:45:00,2020-03-20,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"913","Mundka, Delhi - DPCC","pm10",425,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 15:45:00,2020-03-20,"Delhi","Mundka%2C+Delhi+-+DPCC"
"914","Wazirpur, Delhi - DPCC","pm10",401,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 15:45:00,2020-03-20,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"915","Vivek Vihar, Delhi - DPCC","pm10",262,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 15:45:00,2020-03-20,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"916","Okhla Phase-2, Delhi - DPCC","pm10",284,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 15:45:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"917","ITO, Delhi - CPCB","pm10",212,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 15:45:00,2020-03-20,"Delhi","ITO%2C+Delhi+-+CPCB"
"918","Narela, Delhi - DPCC","pm10",392,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 15:45:00,2020-03-20,"Delhi","Narela%2C+Delhi+-+DPCC"
"919","Mandir Marg, Delhi - DPCC","pm10",145,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 15:45:00,2020-03-20,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"920","Punjabi Bagh, Delhi - DPCC","pm10",218,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 15:45:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"921","R K Puram, Delhi - DPCC","pm10",265,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 15:45:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"922","Nehru Nagar, Delhi - DPCC","pm10",299,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-20 15:45:00,2020-03-20,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"923","Rohini, Delhi - DPCC","pm10",340,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 15:45:00,2020-03-20,"Delhi","Rohini%2C+Delhi+-+DPCC"
"924","Jahangirpuri, Delhi - DPCC","pm10",390,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-20 15:45:00,2020-03-20,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"925","Patparganj, Delhi - DPCC","pm10",238,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-20 15:45:00,2020-03-20,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"926","North Campus, DU, Delhi - IMD","pm10",223.82,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 15:45:00,2020-03-20,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"927","Dwarka-Sector 8, Delhi - DPCC ","pm10",398,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 15:45:00,2020-03-20,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"928","DTU, Delhi - CPCB","pm10",454,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 15:45:00,2020-03-20,"Delhi","DTU%2C+Delhi+-+CPCB"
"929","CRRI Mathura Road, Delhi - IMD","pm10",284.9,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 15:45:00,2020-03-20,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"930","Pusa, Delhi - IMD","pm10",144.54,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 15:45:00,2020-03-20,"Delhi","Pusa%2C+Delhi+-+IMD"
"931","Okhla Phase-2, Delhi - DPCC","pm10",284,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 15:30:00,2020-03-20,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"932","Bawana, Delhi - DPCC","pm10",354,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 15:30:00,2020-03-20,"Delhi","Bawana%2C+Delhi+-+DPCC"
"933","ITO, Delhi - CPCB","pm10",210,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 15:30:00,2020-03-20,"Delhi","ITO%2C+Delhi+-+CPCB"
"934","R K Puram, Delhi - DPCC","pm10",265,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 15:30:00,2020-03-20,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"935","Punjabi Bagh, Delhi - DPCC","pm10",218,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 15:30:00,2020-03-20,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"936","Sirifort, Delhi - CPCB","pm10",362,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 15:30:00,2020-03-20,"Delhi","Sirifort%2C+Delhi+-+CPCB"
